Number,RTT_TIMESTAMP,RTT_RESULT,IMU_TIMESTAMP,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,Magx,Magy,Magz,Azimuth,Pitch,Roll,Points,x,y,
1428,3103030000000,"[b0:e4:d5:39:26:89, 9050, 45, -55, 14:22:3b:16:5a:bd, 4917, 60, -46, cc:f4:11:8b:29:4d, 7425, 90, -38, b0:e4:d5:96:3b:95, 13039, 135, -57, 14:22:3b:2a:86:f5, 17609, 135, -62, f8:1a:2b:06:3c:0b, 16433, 150, -71]",3.10E+12,0.45044887,-1.1030912,10.193424,-0.013591751,0.03359759,-0.07849618,11.3826,6.1,38.5276,-0.7560425,0.1076922,-0.044161413,0,6.747168,20.159,
1429,3103030000000,"[b0:e4:d5:39:26:89, 9050, 45, -55, 14:22:3b:16:5a:bd, 4917, 60, -46, cc:f4:11:8b:29:4d, 7425, 90, -38, b0:e4:d5:96:3b:95, 13039, 135, -57, 14:22:3b:2a:86:f5, 17609, 135, -62, f8:1a:2b:06:3c:0b, 16433, 150, -71]",3.10E+12,0.2117648,-0.3714857,9.715458,0.12950343,-0.099571034,0.081855945,11.1874,6.1854,38.5154,-0.93338263,0.038208876,-0.021793237,0,6.736374,20.159,
1430,3103030000000,"[b0:e4:d5:39:26:89, 9050, 45, -55, 14:22:3b:16:5a:bd, 4917, 60, -46, cc:f4:11:8b:29:4d, 7425, 90, -38, b0:e4:d5:96:3b:95, 13039, 135, -57, 14:22:3b:2a:86:f5, 17609, 135, -62, f8:1a:2b:06:3c:0b, 16433, 150, -71]",3.10E+12,-1.5744773,0.16510476,9.500702,-0.008093964,-0.015424348,0.27397305,10.9678,6.3928,39.1986,-1.2481716,-0.017142655,0.1642296,0,6.72558,20.159,
1431,3103490000000,"[b0:e4:d5:39:26:89, 9332, 60, -52, 14:22:3b:16:5a:bd, 4636, 90, -42, cc:f4:11:8b:29:4d, 7464, 45, -39, b0:e4:d5:96:3b:95, 11660, 105, -53, 14:22:3b:2a:86:f5, 17367, 45, -62, f8:1a:2b:06:3c:0b, 18855, 390, -74]",3.10E+12,-0.29312077,-0.7118647,10.1700945,-0.001527163,-0.05177083,-0.002748894,10.6872,5.5266,38.8082,-0.9635711,0.069852985,0.028813856,0,6.714786,20.159,
1432,3103490000000,"[b0:e4:d5:39:26:89, 9332, 60, -52, 14:22:3b:16:5a:bd, 4636, 90, -42, cc:f4:11:8b:29:4d, 7464, 45, -39, b0:e4:d5:96:3b:95, 11660, 105, -53, 14:22:3b:2a:86:f5, 17367, 45, -62, f8:1a:2b:06:3c:0b, 18855, 390, -74]",3.10E+12,0.020937199,0.9954142,9.714262,0.057268616,0.0421497,-0.014660766,11.2727995,5.5388,38.8326,-1.4332263,-0.10211272,-0.002155302,0,6.703992,20.159,
1433,3103960000000,"[b0:e4:d5:39:26:89, 9066, 75, -54, 14:22:3b:16:5a:bd, 4378, 45, -46, cc:f4:11:8b:29:4d, 7261, 60, -37, b0:e4:d5:96:3b:95, 11910, 30, -51, 14:22:3b:2a:86:f5, 17898, 75, -59, f8:1a:2b:06:3c:0b, 21320, 390, -71]",3.10E+12,-0.6017949,-0.8757731,9.660423,-0.14202617,0.041691553,0.09514226,10.7848,6.1854,38.5886,-0.9421399,0.09023467,0.062214483,0,6.693198,20.159,
1434,3103960000000,"[b0:e4:d5:39:26:89, 9066, 75, -54, 14:22:3b:16:5a:bd, 4378, 45, -46, cc:f4:11:8b:29:4d, 7261, 60, -37, b0:e4:d5:96:3b:95, 11910, 30, -51, 14:22:3b:2a:86:f5, 17898, 75, -59, f8:1a:2b:06:3c:0b, 21320, 390, -71]",3.10E+12,-0.971486,5.98E-04,10.009775,0.063224554,-0.09666943,-0.043218717,11.7486,5.0752,39.1742,-1.2540748,-5.95E-05,0.09675071,0,6.682404,20.159,
1435,3104440000000,"[b0:e4:d5:39:26:89, 9046, 30, -53, 14:22:3b:16:5a:bd, 4328, 105, -50, cc:f4:11:8b:29:4d, 7296, 90, -38, b0:e4:d5:96:3b:95, 11710, 45, -55, 14:22:3b:2a:86:f5, 17531, 135, -63, f8:1a:2b:06:3c:0b, 18082, 150, -73]",3.10E+12,-1.3621143,1.3058829,9.508479,-0.052839845,-0.012064588,-0.0346666,10.8702,5.917,39.3084,-1.5200928,-0.13512251,0.14228457,0,6.67161,20.159,
1436,3104440000000,"[b0:e4:d5:39:26:89, 9046, 30, -53, 14:22:3b:16:5a:bd, 4328, 105, -50, cc:f4:11:8b:29:4d, 7296, 90, -38, b0:e4:d5:96:3b:95, 11710, 45, -55, 14:22:3b:2a:86:f5, 17531, 135, -63, f8:1a:2b:06:3c:0b, 18082, 150, -73]",3.10E+12,0.55034924,-0.9619147,9.728021,-0.14584407,0.008552114,-4.58E-04,10.6628,5.917,39.406,-0.70915514,0.0984041,-0.05651337,0,6.660816,20.159,
1437,3104440000000,"[b0:e4:d5:39:26:89, 9046, 30, -53, 14:22:3b:16:5a:bd, 4328, 105, -50, cc:f4:11:8b:29:4d, 7296, 90, -38, b0:e4:d5:96:3b:95, 11710, 45, -55, 14:22:3b:2a:86:f5, 17531, 135, -63, f8:1a:2b:06:3c:0b, 18082, 150, -73]",3.10E+12,-0.24765715,0.34097722,10.1683,0.17394388,0.031306844,-0.007177667,10.8336,5.0874,40.2356,-1.26367,-0.033510868,0.024350993,0,6.650022,20.159,
1438,3104890000000,"[b0:e4:d5:39:26:89, 8890, 30, -54, 14:22:3b:16:5a:bd, 4121, 75, -51, cc:f4:11:8b:29:4d, 7296, 60, -39, b0:e4:d5:96:3b:95, 11519, 75, -54, 14:22:3b:2a:86:f5, 24652, 165, -65, f8:1a:2b:06:3c:0b, 20503, 330, -74]",3.10E+12,0.93679005,1.2568301,9.748958,-0.071776666,0.05299256,-0.011301007,11.163,5.917,39.223,-1.4674481,-0.12763077,-0.09579718,0,6.639228,20.159,
1439,3104890000000,"[b0:e4:d5:39:26:89, 8890, 30, -54, 14:22:3b:16:5a:bd, 4121, 75, -51, cc:f4:11:8b:29:4d, 7296, 60, -39, b0:e4:d5:96:3b:95, 11519, 75, -54, 14:22:3b:2a:86:f5, 24652, 165, -65, f8:1a:2b:06:3c:0b, 20503, 330, -74]",3.10E+12,1.4769697,-2.3001008,9.906285,-0.079107046,-0.17256944,-0.12064589,11.712,5.856,40.26,-0.3599151,0.2257337,-0.14800397,0,6.628434,20.159,
1440,3105360000000,"[b0:e4:d5:39:26:89, 8164, 30, -57, 14:22:3b:16:5a:bd, 4878, 75, -45, cc:f4:11:8b:29:4d, 7382, 105, -39, b0:e4:d5:96:3b:95, 11800, 90, -53, 14:22:3b:2a:86:f5, 17613, 75, -61, f8:1a:2b:06:3c:0b, 21296, 210, -73]",3.11E+12,0.22911277,0.62931234,9.537193,0.22479841,-0.11713341,-0.00870483,10.6628,5.3557997,39.6134,-1.2975711,-0.065870605,-0.02401846,0,6.61764,20.159,
1441,3105360000000,"[b0:e4:d5:39:26:89, 8164, 30, -57, 14:22:3b:16:5a:bd, 4878, 75, -45, cc:f4:11:8b:29:4d, 7382, 105, -39, b0:e4:d5:96:3b:95, 11800, 90, -53, 14:22:3b:2a:86:f5, 17613, 75, -61, f8:1a:2b:06:3c:0b, 21296, 210, -73]",3.11E+12,0.5054838,0.7752745,9.542577,-0.11301007,0.14828753,0.11499538,11.0654,6.1122,39.1132,-1.2598292,-0.08095268,-0.052921955,0,6.606846,20.159,
1442,3105810000000,"[b0:e4:d5:39:26:89, 8421, 90, -55, 14:22:3b:16:5a:bd, 4492, 105, -47, cc:f4:11:8b:29:4d, 7347, 75, -37, b0:e4:d5:96:3b:95, 11574, 30, -57, 14:22:3b:2a:86:f5, 18023, 75, -59, f8:1a:2b:06:3c:0b, 16148, 300, -75]",3.11E+12,-0.3379862,-1.1826526,10.587044,-0.033444874,-0.062308256,0.0571159,10.7604,5.551,39.6134,-0.8831621,0.111190155,0.03191367,0,6.596052,20.159,
1443,3105810000000,"[b0:e4:d5:39:26:89, 8421, 90, -55, 14:22:3b:16:5a:bd, 4492, 105, -47, cc:f4:11:8b:29:4d, 7347, 75, -37, b0:e4:d5:96:3b:95, 11574, 30, -57, 14:22:3b:2a:86:f5, 18023, 75, -59, f8:1a:2b:06:3c:0b, 16148, 300, -75]",3.11E+12,-0.3822534,1.9202402,9.820743,0.15974127,-0.08323039,-0.099265605,11.040999,5.5632,40.016,-1.738031,-0.19295037,0.03890343,0,6.585258,20.159,
1444,3106270000000,"[b0:e4:d5:39:26:89, 8644, 60, -56, 14:22:3b:16:5a:bd, 4914, 90, -42, cc:f4:11:8b:29:4d, 7289, 60, -39, b0:e4:d5:96:3b:95, 11148, 75, -58, 14:22:3b:2a:86:f5, 17617, 90, -64, f8:1a:2b:06:3c:0b, 18320, 315, -69]",3.11E+12,-0.39840496,-2.1451654,10.612766,-0.16233744,0.046120327,-0.018784106,10.8336,5.185,40.1258,-0.761283,0.19930674,0.037522543,0,6.574464,20.159,
1445,3106270000000,"[b0:e4:d5:39:26:89, 8644, 60, -56, 14:22:3b:16:5a:bd, 4914, 90, -42, cc:f4:11:8b:29:4d, 7289, 60, -39, b0:e4:d5:96:3b:95, 11148, 75, -58, 14:22:3b:2a:86:f5, 17617, 90, -64, f8:1a:2b:06:3c:0b, 18320, 315, -69]",3.11E+12,-0.1591227,2.1714866,9.607781,0.26267207,-0.07498371,-0.08200866,11.333799,5.2826,40.0526,-1.8649017,-0.22224922,0.016560344,0,6.56367,20.159,
1446,3106270000000,"[b0:e4:d5:39:26:89, 8644, 60, -56, 14:22:3b:16:5a:bd, 4914, 90, -42, cc:f4:11:8b:29:4d, 7289, 60, -39, b0:e4:d5:96:3b:95, 11148, 75, -58, 14:22:3b:2a:86:f5, 17617, 90, -64, f8:1a:2b:06:3c:0b, 18320, 315, -69]",3.11E+12,0.09451649,-0.6729814,9.514461,-0.44638976,0.024129177,-0.051159963,11.59,5.8682,41.1506,-0.90593183,0.070611395,-0.009933657,0,6.552876,20.159,
1447,3106730000000,"[b0:e4:d5:39:26:89, 8617, 60, -56, 14:22:3b:16:5a:bd, 5125, 195, -45, cc:f4:11:8b:29:4d, 6988, 75, -40, b0:e4:d5:96:3b:95, 11199, 165, -57, 14:22:3b:2a:86:f5, 18113, 120, -63, f8:1a:2b:06:3c:0b, 20187, 300, -70]",3.11E+12,-0.22552353,-0.17706887,10.618749,0.15714508,-0.05100725,-0.03436117,10.8214,4.9044,40.5406,-1.1254207,0.016669814,0.021235049,0,6.542082,20.159,
1448,3106730000000,"[b0:e4:d5:39:26:89, 8617, 60, -56, 14:22:3b:16:5a:bd, 5125, 195, -45, cc:f4:11:8b:29:4d, 6988, 75, -40, b0:e4:d5:96:3b:95, 11199, 165, -57, 14:22:3b:2a:86:f5, 18113, 120, -63, f8:1a:2b:06:3c:0b, 20187, 300, -70]",3.11E+12,-0.46002015,1.5696917,8.626125,0.105374254,-0.059406646,0.0364992,11.1996,5.673,40.9432,-1.6915287,-0.17975003,0.05327824,0,6.531288,20.159,
1449,3107190000000,"[b0:e4:d5:39:26:89, 8878, 60, -55, 14:22:3b:16:5a:bd, 4781, 75, -43, cc:f4:11:8b:29:4d, 6683, 75, -41, b0:e4:d5:96:3b:95, 11457, 90, -56, 14:22:3b:2a:86:f5, 18027, 120, -59, f8:1a:2b:06:3c:0b, 19390, 375, -70]",3.11E+12,0,-1.6187445,10.044471,-0.2968805,-0.027030786,0.020005837,11.0166,5.4778,40.735798,-0.7473178,0.15978393,0,0,6.520494,20.159,
1450,3107190000000,"[b0:e4:d5:39:26:89, 8878, 60, -55, 14:22:3b:16:5a:bd, 4781, 75, -43, cc:f4:11:8b:29:4d, 6683, 75, -41, b0:e4:d5:96:3b:95, 11457, 90, -56, 14:22:3b:2a:86:f5, 18027, 120, -59, f8:1a:2b:06:3c:0b, 19390, 375, -70]",3.11E+12,0.71665037,1.9525433,10.007382,0.3727805,0.14477506,-0.013897184,10.919,4.5262,40.443,-1.9738497,-0.1922094,-0.07149013,0,6.5097,20.159,
1451,3107690000000,"[b0:e4:d5:39:26:89, 8625, 30, -57, 14:22:3b:16:5a:bd, 7968, 90, -45, cc:f4:11:8b:29:4d, 6472, 90, -43, b0:e4:d5:96:3b:95, 11582, 90, -55, 14:22:3b:2a:86:f5, 18148, 60, -60, f8:1a:2b:06:3c:0b, 19625, 390, -70]",3.11E+12,0.46959144,0.41635114,9.3613205,-0.21670444,0.02367103,-0.01160644,10.809199,6.4294,41.0042,-1.0880201,-0.044390652,-0.050120935,0,6.498906,20.159,
1452,3107690000000,"[b0:e4:d5:39:26:89, 8625, 30, -57, 14:22:3b:16:5a:bd, 7968, 90, -45, cc:f4:11:8b:29:4d, 6472, 90, -43, b0:e4:d5:96:3b:95, 11582, 90, -55, 14:22:3b:2a:86:f5, 18148, 60, -60, f8:1a:2b:06:3c:0b, 19625, 390, -70]",3.11E+12,-0.36311084,-1.7736797,11.155937,-0.029321533,-0.061850104,0.1525636,11.407,5.1117997,40.7602,-0.84105694,0.157588,0.032537173,0,6.488112,20.159,
1453,3107690000000,"[b0:e4:d5:39:26:89, 8625, 30, -57, 14:22:3b:16:5a:bd, 7968, 90, -45, cc:f4:11:8b:29:4d, 6472, 90, -43, b0:e4:d5:96:3b:95, 11582, 90, -55, 14:22:3b:2a:86:f5, 18148, 60, -60, f8:1a:2b:06:3c:0b, 19625, 390, -70]",3.11E+12,-0.5772685,0.37268212,9.968499,0.18753563,-0.22617286,0.07788532,11.2118,5.002,40.443,-1.3165185,-0.037306137,0.057844665,0,6.477318,20.159,
1454,3108150000000,"[b0:e4:d5:39:26:89, 8941, 30, -56, 14:22:3b:16:5a:bd, 5074, 90, -45, cc:f4:11:8b:29:4d, 6656, 90, -43, b0:e4:d5:96:3b:95, 11253, 105, -60, 14:22:3b:2a:86:f5, 18070, 210, -65, f8:1a:2b:06:3c:0b, 20613, 150, -70]",3.11E+12,-0.9343972,-0.56350976,9.90808,-0.11499538,0.009315695,-0.05421429,11.9682,5.3192,41.284798,-1.1237489,0.05656213,0.09402849,0,6.466524,20.159,
1455,3108150000000,"[b0:e4:d5:39:26:89, 8941, 30, -56, 14:22:3b:16:5a:bd, 5074, 90, -45, cc:f4:11:8b:29:4d, 6656, 90, -43, b0:e4:d5:96:3b:95, 11253, 105, -60, 14:22:3b:2a:86:f5, 18070, 210, -65, f8:1a:2b:06:3c:0b, 20613, 150, -70]",3.11E+12,-0.7603194,0.5910272,10.0163555,0.07971791,-0.005192355,-0.105374254,11.9804,5.3069997,40.87,-1.3766268,-0.058769196,0.075762495,0,6.45573,20.159,
1456,3108610000000,"[b0:e4:d5:39:26:89, 9167, 75, -54, 14:22:3b:16:5a:bd, 5472, 195, -48, cc:f4:11:8b:29:4d, 6527, 105, -44, b0:e4:d5:96:3b:95, 11839, 90, -57, 14:22:3b:2a:86:f5, 28746, 135, -67, f8:1a:2b:06:3c:0b, 22476, 150, -71]",3.11E+12,0.6454639,-0.12263216,9.273982,-0.27580565,0.06169739,-0.13271047,12.3708,5.6974,41.0774,-0.98844564,0.013190571,-0.06948737,0,6.444936,20.159,
1457,3108610000000,"[b0:e4:d5:39:26:89, 9167, 75, -54, 14:22:3b:16:5a:bd, 5472, 195, -48, cc:f4:11:8b:29:4d, 6527, 105, -44, b0:e4:d5:96:3b:95, 11839, 90, -57, 14:22:3b:2a:86:f5, 28746, 135, -67, f8:1a:2b:06:3c:0b, 22476, 150, -71]",3.11E+12,-0.8979067,-0.3924229,10.4362955,0.03283401,-3.05E-04,-0.028252518,11.4924,4.9165998,40.87,-1.1663533,0.03744583,0.08582556,0,6.434142,20.159,
1458,3109080000000,"[b0:e4:d5:39:26:89, 9046, 120, -57, 14:22:3b:16:5a:bd, 8480, 150, -50, cc:f4:11:8b:29:4d, 6835, 60, -43, b0:e4:d5:96:3b:95, 11703, 30, -54, 14:22:3b:2a:86:f5, 18183, 150, -62, f8:1a:2b:06:3c:0b, 21703, 210, -69]",3.11E+12,-0.36490545,1.602593,8.940184,0.08109236,0.020922136,-0.32070425,11.59,5.5875998,41.052998,-1.6945195,-0.17722894,0.04079368,0,6.423348,20.159,
1459,3109080000000,"[b0:e4:d5:39:26:89, 9046, 120, -57, 14:22:3b:16:5a:bd, 8480, 150, -50, cc:f4:11:8b:29:4d, 6835, 60, -43, b0:e4:d5:96:3b:95, 11703, 30, -54, 14:22:3b:2a:86:f5, 18183, 150, -62, f8:1a:2b:06:3c:0b, 21703, 210, -69]",3.11E+12,-0.4426722,-1.1371889,9.512667,-0.08231409,-0.020005837,0.020463986,11.8706,6.832,41.5288,-0.8697965,0.11885265,0.04650148,0,6.412554,20.159,
1460,3109080000000,"[b0:e4:d5:39:26:89, 9046, 120, -57, 14:22:3b:16:5a:bd, 8480, 150, -50, cc:f4:11:8b:29:4d, 6835, 60, -43, b0:e4:d5:96:3b:95, 11703, 30, -54, 14:22:3b:2a:86:f5, 18183, 150, -62, f8:1a:2b:06:3c:0b, 21703, 210, -69]",3.11E+12,-0.15972091,0.17527425,9.792028,0.07742717,0.02397646,0.02443461,11.773,5.5998,41.4678,-1.1985375,-0.017895397,0.016309874,0,6.40176,20.159,
1461,3109540000000,"[b0:e4:d5:39:26:89, 8480, 60, -59, 14:22:3b:16:5a:bd, 7468, 240, -53, cc:f4:11:8b:29:4d, 6855, 30, -44, b0:e4:d5:96:3b:95, 11855, 45, -52, 14:22:3b:2a:86:f5, 18316, 30, -62, f8:1a:2b:06:3c:0b, 21898, 315, -73]",3.11E+12,1.3998013,-0.02213361,9.70828,-0.040011674,-0.048258353,-0.035888333,12.078,5.6851997,41.175,-0.8104563,0.00225653,-0.14319941,0,6.390966,20.159,
1462,3109540000000,"[b0:e4:d5:39:26:89, 8480, 60, -59, 14:22:3b:16:5a:bd, 7468, 240, -53, cc:f4:11:8b:29:4d, 6855, 30, -44, b0:e4:d5:96:3b:95, 11855, 45, -52, 14:22:3b:2a:86:f5, 18316, 30, -62, f8:1a:2b:06:3c:0b, 21898, 315, -73]",3.11E+12,0.64008003,-0.047258247,9.735797,0.1001819,-0.015882496,0.039095376,11.663199,6.2708,41.846,-0.94132644,0.004843576,-0.06565052,0,6.380172,20.159,
1463,3110000000000,"[b0:e4:d5:39:26:89, 8714, 45, -59, 14:22:3b:16:5a:bd, 7343, 165, -52, cc:f4:11:8b:29:4d, 7113, 30, -44, b0:e4:d5:96:3b:95, 11296, 75, -58, 14:22:3b:2a:86:f5, 19027, 60, -63, f8:1a:2b:06:3c:0b, 20609, 285, -68]",3.11E+12,0.18364914,0.26081768,9.526425,-0.010842858,0.016187929,-0.025961773,11.773,5.9779997,41.3458,-1.1555339,-0.027366418,-0.019275475,0,6.369378,20.159,
1464,3110000000000,"[b0:e4:d5:39:26:89, 8714, 45, -59, 14:22:3b:16:5a:bd, 7343, 165, -52, cc:f4:11:8b:29:4d, 7113, 30, -44, b0:e4:d5:96:3b:95, 11296, 75, -58, 14:22:3b:2a:86:f5, 19027, 60, -63, f8:1a:2b:06:3c:0b, 20609, 285, -68]",3.11E+12,-0.75194454,-0.73519474,10.250254,-0.06536258,0.028710667,0.010690142,11.663199,6.4537997,41.7362,-1.0040147,0.071410686,0.073227465,0,6.358584,20.159,
1465,3110460000000,"[b0:e4:d5:39:26:89, 8320, 120, -60, 14:22:3b:16:5a:bd, 5230, 105, -50, cc:f4:11:8b:29:4d, 7050, 90, -43, b0:e4:d5:96:3b:95, 11722, 45, -54, 14:22:3b:2a:86:f5, 18570, 225, -67, f8:1a:2b:06:3c:0b, 18062, 270, -73]",3.11E+12,-0.8333005,1.4673985,9.719048,0.08933904,-0.07513642,0.002290745,12.0414,6.1854,42.0534,-1.568438,-0.14931028,0.08552973,0,6.34779,20.159,
1466,3110460000000,"[b0:e4:d5:39:26:89, 8320, 120, -60, 14:22:3b:16:5a:bd, 5230, 105, -50, cc:f4:11:8b:29:4d, 7050, 90, -43, b0:e4:d5:96:3b:95, 11722, 45, -54, 14:22:3b:2a:86:f5, 18570, 225, -67, f8:1a:2b:06:3c:0b, 18062, 270, -73]",3.11E+12,-1.227518,1.1485549,9.589237,0.11804971,-0.02977968,-0.16661349,12.053599,6.2708,41.7728,-1.4830011,-0.11825168,0.12731755,0,6.336996,20.159,
1467,3110460000000,"[b0:e4:d5:39:26:89, 8320, 120, -60, 14:22:3b:16:5a:bd, 5230, 105, -50, cc:f4:11:8b:29:4d, 7050, 90, -43, b0:e4:d5:96:3b:95, 11722, 45, -54, 14:22:3b:2a:86:f5, 18570, 225, -67, f8:1a:2b:06:3c:0b, 18062, 270, -73]",3.11E+12,-0.11425728,0.5455636,9.48455,-0.08811731,0.09590584,0.04016439,12.248799,6.8441997,41.9558,-1.2363094,-0.05745381,0.012046091,0,6.326202,20.159,
1468,3110940000000,"[b0:e4:d5:39:26:89, 10460, 30, -62, 14:22:3b:16:5a:bd, 5687, 105, -45, cc:f4:11:8b:29:4d, 6820, 105, -49, b0:e4:d5:96:3b:95, 11734, 90, -53, 14:22:3b:2a:86:f5, 18656, 75, -65, f8:1a:2b:06:3c:0b, 19796, 375, -71]",3.11E+12,0.88295156,0.064008005,9.85484,0.00580322,-0.021380283,9.16E-04,12.2366,7.0394,42.2608,-0.8941245,-0.006469079,-0.08935713,0,6.315408,20.159,
1469,3110940000000,"[b0:e4:d5:39:26:89, 10460, 30, -62, 14:22:3b:16:5a:bd, 5687, 105, -45, cc:f4:11:8b:29:4d, 6820, 105, -49, b0:e4:d5:96:3b:95, 11734, 90, -53, 14:22:3b:2a:86:f5, 18656, 75, -65, f8:1a:2b:06:3c:0b, 19796, 375, -71]",3.11E+12,0.33140594,1.0079765,9.633504,-0.026725354,0.002748894,-0.022296581,12.5538,6.6489997,41.5776,-1.3714108,-0.104191855,-0.03438783,0,6.304614,20.159,
1470,3111400000000,"[b0:e4:d5:39:26:89, 8742, 45, -59, 14:22:3b:16:5a:bd, 5769, 45, -45, cc:f4:11:8b:29:4d, 7210, 75, -46, b0:e4:d5:96:3b:95, 11976, 30, -52, 14:22:3b:2a:86:f5, 18210, 75, -61, f8:1a:2b:06:3c:0b, 20914, 360, -71]",3.11E+12,-0.2727818,-0.85483587,9.955936,-0.042913284,0.028863383,0.01450805,12.3586,6.7465997,41.663,-0.92101115,0.08561988,0.027392056,0,6.29382,20.159,
1471,3111400000000,"[b0:e4:d5:39:26:89, 8742, 45, -59, 14:22:3b:16:5a:bd, 5769, 45, -45, cc:f4:11:8b:29:4d, 7210, 75, -46, b0:e4:d5:96:3b:95, 11976, 30, -52, 14:22:3b:2a:86:f5, 18210, 75, -61, f8:1a:2b:06:3c:0b, 20914, 360, -71]",3.11E+12,-0.44745782,0.90448695,10.017552,0.11285736,-0.054519724,0.027947085,12.6147995,6.4782,42.5902,-1.3880467,-0.089956835,0.04463771,0,6.283026,20.159,
1472,3111870000000,"[b0:e4:d5:39:26:89, 7753, 135, -62, 14:22:3b:16:5a:bd, 5441, 75, -45, cc:f4:11:8b:29:4d, 7128, 45, -45, b0:e4:d5:96:3b:95, 12144, 45, -55, 14:22:3b:2a:86:f5, 18292, 195, -64, f8:1a:2b:06:3c:0b, 21117, 210, -68]",3.11E+12,-1.9842482,0.6729814,9.681958,-0.007941248,-0.02397646,-3.05E-04,12.151199,6.9296,41.846,-1.3623772,-0.06798855,0.20214376,0,6.272232,20.159,
1473,3111870000000,"[b0:e4:d5:39:26:89, 7753, 135, -62, 14:22:3b:16:5a:bd, 5441, 75, -45, cc:f4:11:8b:29:4d, 7128, 45, -45, b0:e4:d5:96:3b:95, 12144, 45, -55, 14:22:3b:2a:86:f5, 18292, 195, -64, f8:1a:2b:06:3c:0b, 21117, 210, -68]",3.11E+12,-0.8458628,0.54376894,9.64487,-0.015577064,0.00870483,-0.013744468,12.017,7.3322,43.0416,-1.2644904,-0.056104567,0.08747698,0,6.261438,20.159,
1474,3111870000000,"[b0:e4:d5:39:26:89, 7753, 135, -62, 14:22:3b:16:5a:bd, 5441, 75, -45, cc:f4:11:8b:29:4d, 7128, 45, -45, b0:e4:d5:96:3b:95, 12144, 45, -55, 14:22:3b:2a:86:f5, 18292, 195, -64, f8:1a:2b:06:3c:0b, 21117, 210, -68]",3.11E+12,0.55513483,-0.19621146,9.649655,-0.039095376,0.009468411,0.016798794,12.3342,7.6006,42.2486,-0.8624846,0.020297168,-0.05746564,0,6.250644,20.159,
1475,3112330000000,"[b0:e4:d5:39:26:89, 11113, 135, -58, 14:22:3b:16:5a:bd, 5734, 90, -46, cc:f4:11:8b:29:4d, 7007, 90, -50, b0:e4:d5:96:3b:95, 11929, 60, -54, 14:22:3b:2a:86:f5, 18585, 300, -65, f8:1a:2b:06:3c:0b, 18078, 390, -68]",3.11E+12,1.332204,-0.6161518,9.687343,0.039095376,0.029168816,0.05497787,12.443999,7.2223997,42.1632,-0.5849393,0.062927574,-0.13666286,0,6.23985,20.159,
1476,3112330000000,"[b0:e4:d5:39:26:89, 11113, 135, -58, 14:22:3b:16:5a:bd, 5734, 90, -46, cc:f4:11:8b:29:4d, 7007, 90, -50, b0:e4:d5:96:3b:95, 11929, 60, -54, 14:22:3b:2a:86:f5, 18585, 300, -65, f8:1a:2b:06:3c:0b, 18078, 390, -68]",3.11E+12,0.47377887,1.2394822,9.449257,0.048258353,-0.05513059,0.011911872,13.200399,7.0516,42.7,-1.4477243,-0.130266,-0.05009732,0,6.229056,20.159,
1477,3112800000000,"[b0:e4:d5:39:26:89, 7300, 120, -64, 14:22:3b:16:5a:bd, 4949, 105, -52, cc:f4:11:8b:29:4d, 9902, 240, -56, b0:e4:d5:96:3b:95, 12066, 45, -54, 14:22:3b:2a:86:f5, 18605, 75, -65, f8:1a:2b:06:3c:0b, 19796, 210, -70]",3.11E+12,-0.104087785,-0.32243285,10.033704,-0.15577064,-0.005955936,-0.03359759,13.0296,8.0886,42.1632,-0.95968336,0.032122195,0.010373442,0,6.218262,20.159,
1478,3112800000000,"[b0:e4:d5:39:26:89, 7300, 120, -64, 14:22:3b:16:5a:bd, 4949, 105, -52, cc:f4:11:8b:29:4d, 9902, 240, -56, b0:e4:d5:96:3b:95, 12066, 45, -54, 14:22:3b:2a:86:f5, 18605, 75, -65, f8:1a:2b:06:3c:0b, 19796, 210, -70]",3.11E+12,-0.8350951,-0.45044887,10.688141,-0.014355334,0.03573562,0.06841691,13.7128,7.0516,42.1144,-1.0936828,0.04199198,0.07797445,0,6.207468,20.159,
1479,3113270000000,"[b0:e4:d5:39:26:89, 7609, 210, -62, 14:22:3b:16:5a:bd, 5007, 75, -48, cc:f4:11:8b:29:4d, 7441, 105, -48, b0:e4:d5:96:3b:95, 11726, 120, -57, 14:22:3b:2a:86:f5, 19078, 285, -67, f8:1a:2b:06:3c:0b, 18019, 300, -73]",3.11E+12,-1.634896,1.3615161,9.251849,0.012217305,-0.067500606,-0.010079277,13.0174,7.8079996,42.578,-1.4703414,-0.14391445,0.17490456,0,6.196674,20.159,
1480,3113270000000,"[b0:e4:d5:39:26:89, 7609, 210, -62, 14:22:3b:16:5a:bd, 5007, 75, -48, cc:f4:11:8b:29:4d, 7441, 105, -48, b0:e4:d5:96:3b:95, 11726, 120, -57, 14:22:3b:2a:86:f5, 19078, 285, -67, f8:1a:2b:06:3c:0b, 18019, 300, -73]",3.11E+12,-0.62931234,-0.3930211,9.894919,-0.16493362,0.06765333,-0.008857546,12.7246,7.8933997,42.3462,-1.0163015,0.039618656,0.063514,0,6.18588,20.159,
